timestamp,price,date,coin,market_cap,volume,network_difficulty,hashrate_ths,hardware,power_consumption_w,electricity_cost_per_kwh,pool_fee,hardware_age_months,daily_revenue_usd,daily_power_cost_usd,monthly_profit_usd,break_even_days
1771718400000,1973.6643315860636,2026-02-22 00:00:00,ethereum,238204433973.60416,10481601460.735386,30000000000000.0,110,Antminer S19 Pro,3250,0.033142039739060145,0.018858714821438298,23.68550268931914,0.8927095323872766,2.5850790996466912,-154.93775368444912,250000.0
1771804800000,1954.1913563168575,2026-02-23 00:00:00,ethereum,235501329876.95392,10142077738.794188,30000000000000.0,234,Antminer S21 Pro,3540,0.07960439657247348,0.016971529691681433,18.10966466893768,1.8839166535935024,6.763189532797347,-354.7115197094487,500000.0
1771891200000,1853.695790383818,2026-02-24 00:00:00,ethereum,223731652427.76767,31366211602.76786,30000000000000.0,126,Whatsminer M50,3276,0.069436075192351,0.018430134967261407,5.966517230719352,0.9608218469504075,5.4593419759234045,-251.6222705358566,280000.0
1771977600000,1852.8102933693347,2026-02-25 00:00:00,ethereum,223610046968.4375,19343806620.90055,36552694090458.45,126,Whatsminer M50,3276,0.10552623554822688,0.03410448229890654,12.921479502886985,0.7756149246823675,8.29689474374379,-342.3050612385094,280000.0
1772064000000,2053.1886740789387,2026-02-26 00:00:00,ethereum,247536737253.7812,26646705598.64601,30000000000000.0,234,Antminer S21 Pro,3540,0.04446116262406606,0.037876841608955616,23.811255347485986,1.937260526779163,3.777420376540653,-263.538128826178,500000.0
1772150400000,2027.3015182289616,2026-02-27 00:00:00,ethereum,244470152452.73337,23012726588.17416,35593563996690.68,140,Antminer S19 XP,3010,0.032247449590534466,0.022153080835826993,20.58073458604617,0.9803466642112154,2.32955575842021,-198.80960615960316,380000.0
1772236800000,1931.3205870910035,2026-02-28 00:00:00,ethereum,233144085915.65958,21664624267.05581,30000000000000.0,126,Whatsminer M50,3276,0.07041348911371133,0.03718333006397491,2.3368054509893064,0.9819314266453761,5.536190168076439,-253.29442890959857,280000.0
1772323200000,1965.036620141305,2026-03-01 00:00:00,ethereum,237260462029.16663,22174654477.74997,30000000000000.0,140,Antminer S19 XP,3010,0.05137307010770317,0.019644871037436458,16.952927923439905,1.1303026688913973,3.711190584580477,-235.75997080400572,380000.0
1772409600000,1938.411487707785,2026-03-02 00:00:00,ethereum,233982481666.26425,22612368031.39022,30617834115253.02,110,Antminer S19 Pro,3250,0.03446529360049537,0.02429310959031375,8.293910060899513,0.8543138848986905,2.688292900838639,-159.1860371448651,250000.0
1772496000000,2029.443994398502,2026-03-03 00:00:00,ethereum,245115922455.21896,25981401238.01784,30000000000000.0,140,Antminer S19 XP,3010,0.0952138458162866,0.01678086993447999,0.16757428512835482,1.1707605235038223,6.878248221768543,-329.55796428127496,380000.0
1772582400000,1982.4582786533451,2026-03-04 00:00:00,ethereum,239664309988.1716,23812766657.95574,30000000000000.0,110,Antminer S19 Pro,3250,0.040043369996152274,0.029214281265275317,9.68354325664799,0.8872229433874841,3.1233828596998774,-171.25146415603848,250000.0
1772668800000,2125.8345858015964,2026-03-05 00:00:00,ethereum,256536391246.6736,34189044586.860294,30000000000000.0,140,Antminer S19 XP,3010,0.08474875500069945,0.03936943345524427,5.634106121399311,1.198192369192452,6.1222500612505275,-306.0550640950756,380000.0
1772755200000,2074.5222481851615,2026-03-06 00:00:00,ethereum,250411621366.98474,22447894281.234646,33612786004548.95,126,Whatsminer M50,3276,0.05529447751502002,0.028104792881301358,19.652862492491316,0.9502491073636729,4.347473000140934,-218.5833834499845,280000.0
1772841600000,1980.7782841320018,2026-03-07 00:00:00,ethereum,239165082328.51263,19315502583.71804,30535729048896.45,126,Whatsminer M50,3276,0.04561464453195198,0.020734422523406466,8.095934612298372,1.0063116606974376,3.586405811680192,-194.0694911961493,280000.0
1772928000000,1969.6937981965013,2026-03-08 00:00:00,ethereum,237705413185.15485,9708504242.945522,30000000000000.0,110,Antminer S19 Pro,3250,0.06417763706273857,0.02943452337971585,19.86056865489161,0.8813103810149148,5.0058556908936085,-227.9030259630275,250000.0
1773014400000,1938.6249253514961,2026-03-09 00:00:00,ethereum,234130530358.1918,16256963053.691586,30000000000000.0,234,Antminer S21 Pro,3540,0.10213011986006583,0.013687620353961627,0.014350532035087404,1.8751532964621478,8.676974983311194,-412.3879839388047,500000.0
1773100800000,1992.355228734493,2026-03-10 00:00:00,ethereum,240568829023.63785,23948772987.557167,30000000000000.0,110,Antminer S19 Pro,3250,0.06528842192141154,0.036659772407961956,7.38765960062686,0.8848136198233538,5.092496909870101,-230.39716536806907,250000.0
1773187200000,2035.2089486782504,2026-03-11 00:00:00,ethereum,245646280321.6054,24001624664.90548,30000000000000.0,110,Antminer S19 Pro,3250,0.097569268428995,0.02509251852339509,5.787965143386287,0.9146980131651351,7.61040293746161,-305.03781439556093,250000.0
1773273600000,2051.7311684113824,2026-03-12 00:00:00,ethereum,247646084116.33203,19128555868.09481,30000000000000.0,140,Antminer S19 XP,3010,0.04129376671192356,0.023480492261189263,5.6056166656466635,1.1755525801995383,2.9830617072693575,-212.55860714542794,380000.0
1773360000000,2076.5162283684745,2026-03-13 00:00:00,ethereum,250636874415.3797,20100511777.3683,30000000000000.0,140,Antminer S19 XP,3010,0.09954942776985712,0.027575943653605575,1.6364788743711047,1.1847636013583172,7.191450662094478,-338.5339451554181,380000.0
1773446400000,2093.00633968562,2026-03-14 00:00:00,ethereum,252501564143.83582,28482320998.799824,30000000000000.0,110,Antminer S19 Pro,3250,0.051323999241598375,0.028743515883682073,4.490982489852041,0.937151498593882,4.003271940844673,-196.1502799341904,250000.0
1773532800000,2096.556369062344,2026-03-15 00:00:00,ethereum,253100179300.2875,9282981861.045782,32059137856927.555,126,Whatsminer M50,3276,0.09096538168999854,0.01215327418679539,13.333189677254877,1.0234077771539258,7.152062169994445,-300.5262984518822,280000.0
1773619200000,2175.059915408281,2026-03-16 00:00:00,ethereum,262512054941.10397,14747913813.60742,30000000000000.0,140,Antminer S19 XP,3010,0.08092033993568967,0.03047851663670207,6.992665748105868,1.23728384154116,5.845685356954221,-296.58537879572515,380000.0
1773705600000,2351.172929558985,2026-03-17 00:00:00,ethereum,283735615158.5437,37734375007.812355,30000000000000.0,234,Antminer S21 Pro,3540,0.11362302454905186,0.017257950409465886,10.01747477589955,2.265961951049618,9.653412165687447,-429.9568397724682,500000.0
1773792000000,2318.1196031651903,2026-03-18 00:00:00,ethereum,279844075617.11676,24944176216.695835,30000000000000.0,140,Antminer S19 XP,3010,0.06485902661777826,0.031418578975197696,9.044805128332523,1.3173848157596681,4.685416082868301,-259.3742713465923,380000.0
1773878400000,2203.380058379178,2026-03-19 00:00:00,ethereum,266107991165.40198,24417846816.558723,30000000000000.0,140,Antminer S19 XP,3010,0.03595486699509964,0.0346760438315259,21.02171819999747,1.2479672204566248,2.5973795917259976,-198.8157044714145,380000.0
1773964800000,2137.450038431429,2026-03-20 00:00:00,ethereum,258058898457.4955,24108916783.710667,30000000000000.0,234,Antminer S21 Pro,3540,0.03172399369961276,0.034118755226575606,21.727175976252372,2.024641835745884,2.6952705047191006,-228.45219340252984,500000.0
1774051200000,2146.971987874902,2026-03-21 00:00:00,ethereum,259208652759.6241,16150931145.105274,30000000000000.0,110,Antminer S19 Pro,3250,0.10441727048754777,0.026575029022236674,11.83096731974064,0.9634611120155665,8.144547098028726,-319.59924624706144,250000.0
1774137600000,2078.0492129718186,2026-03-22 00:00:00,ethereum,251826217028.40793,8184480973.487277,30768173301531.934,234,Antminer S21 Pro,3540,0.07722620738952889,0.025605096769322534,7.923742807574506,1.9361494403577464,6.561138579814375,-347.0830075170322,500000.0
1774224000000,2053.1449566818205,2026-03-23 00:00:00,ethereum,247825857616.28088,15324406138.541382,30000000000000.0,110,Antminer S19 Pro,3250,0.09977196466514543,0.014286278840182352,2.563216896056727,0.9329873247901148,7.782213243881343,-309.6434442394035,250000.0
1774310400000,2151.498274966905,2026-03-24 00:00:00,ethereum,259554597861.1581,28068766677.710217,32331517480547.586,110,Antminer S19 Pro,3250,0.05109830400103632,0.033260384512094066,22.881669105170282,0.889715205596596,3.985667712080833,-197.0452418611938,250000.0
1774396800000,2155.6817607237,2026-03-25 00:00:00,ethereum,260196677160.7846,17313748265.95867,30000000000000.0,110,Antminer S19 Pro,3250,0.061057537096191036,0.01814228141340143,1.4454466776071389,0.9757499433248698,4.762487893502901,-217.76880517200763,250000.0
1774483200000,2168.2595767488515,2026-03-26 00:00:00,ethereum,261686587476.22174,16105449679.631647,30000000000000.0,234,Antminer S21 Pro,3540,0.0327093484990187,0.024900862684538397,7.143606661638731,2.0734260315357464,2.7789862484766292,-229.50013984155984,500000.0
1774569600000,2059.332619583916,2026-03-27 00:00:00,ethereum,248549670710.29474,17644048977.134975,30000000000000.0,110,Antminer S19 Pro,3250,0.11653430921167009,0.0185282227878255,7.1535888280801,0.931771973871574,9.089676118510267,-348.90379100582754,250000.0
1774656000000,1991.9001004362854,2026-03-28 00:00:00,ethereum,240350263112.52786,18794766454.176136,30000000000000.0,126,Whatsminer M50,3276,0.09010811160307321,0.014014850889990793,7.689630867365158,1.0371011507191674,7.0846601666800275,-298.0934371454925,280000.0
1774742400000,1992.7681119939894,2026-03-29 00:00:00,ethereum,240522260218.70126,7979293174.014605,30000000000000.0,234,Antminer S21 Pro,3540,0.11398845789833756,0.028886730906752096,3.9428842385378227,1.897820592149883,9.68445938304276,-441.9324970601197,500000.0
1774828800000,1983.184167632635,2026-03-30 00:00:00,ethereum,239326397494.90433,10326299594.555487,30000000000000.0,126,Whatsminer M50,3276,0.053894676668616505,0.011629961044687115,18.79587434216873,1.0350606720722855,4.237415058393304,-212.7372982562972,280000.0
1774915200000,2023.82401658508,2026-03-31 00:00:00,ethereum,244309802342.48956,17467477810.849476,32854954620701.082,110,Antminer S19 Pro,3250,0.08503172501030948,0.032459357023786,2.9399486871837412,0.8242665477089143,6.632474550804139,-278.4129067595234,250000.0
1775001600000,2104.8765857093113,2026-04-01 00:00:00,ethereum,254040532514.3724,21496491501.1208,30000000000000.0,140,Antminer S19 XP,3010,0.0910649971463374,0.0195276038578335,15.237759819675908,1.2108844103585827,6.578535393851413,-319.36286283811825,380000.0
1775088000000,2139.0578887146285,2026-04-02 00:00:00,ethereum,258116059272.45245,18985751706.48486,30000000000000.0,110,Antminer S19 Pro,3250,0.058579473023182956,0.010004040790134559,2.972304640939619,0.9762505440414109,4.56919889580827,-211.95511721967242,250000.0
1775174400000,2056.8902960008427,2026-04-03 00:00:00,ethereum,248300421924.8768,18107142808.132233,30000000000000.0,126,Whatsminer M50,3276,0.1063298311514067,0.025333874177116893,1.6928553022309574,1.0586446103248583,8.3600766444482,-335.709627690367,280000.0
1775260800000,2053.6088145168164,2026-04-04 00:00:00,ethereum,247829585497.51974,10901803576.733706,30000000000000.0,126,Whatsminer M50,3276,0.1152445316610223,0.011405557255828093,21.826308088461037,1.0720599538909312,9.060986057316217,-356.33444976942525,280000.0
1775347200000,2064.9940579142453,2026-04-05 00:00:00,ethereum,249240961118.02728,6614766426.338903,30956223431520.38,234,Antminer S21 Pro,3540,0.10963696059264039,0.018285086734626983,4.563090391648936,1.9266639801299,9.314756171950728,-429.9760990879582,500000.0
1775433600000,2109.005555869251,2026-04-06 00:00:00,ethereum,254592970362.67072,10308136462.203756,32870009204325.445,140,Antminer S19 XP,3010,0.09651602783454352,0.031209294623671485,19.710003709432904,1.0941321912211894,6.972317850767424,-334.67890311972036,380000.0
1775520000000,2107.828320222534,2026-04-07 00:00:00,ethereum,254578699899.6768,17715610730.53405,32829070026712.188,234,Antminer S21 Pro,3540,0.054971821175245864,0.011880688648655977,13.071140906571259,1.8665335388935378,4.670405927048889,-292.44950497799385,500000.0
1775606400000,2241.8159903072574,2026-04-08 00:00:00,ethereum,270468163882.67227,21326991149.979954,30000000000000.0,126,Whatsminer M50,3276,0.05534544378950686,0.03518015477068007,1.8685564706104705,1.1421663981919075,4.351480172506187,-212.94607989609503,280000.0
1775692800000,2190.478568186725,2026-04-09 00:00:00,ethereum,264371759670.03903,21125273662.90435,30000000000000.0,110,Antminer S19 Pro,3250,0.11670242884014341,0.010114597679757493,22.930756594513618,0.9996069274637621,9.102789449531185,-347.2621423286894,250000.0
1775779200000,2188.9744265525896,2026-04-10 00:00:00,ethereum,264230455241.25476,17278828176.633224,33317837875179.477,140,Antminer S19 XP,3010,0.030925604634212282,0.017404716076057068,5.9270680078054205,1.1363195714540364,2.234065678775495,-191.26571655297707,380000.0
1775865600000,2245.0457222392993,2026-04-11 00:00:00,ethereum,270956686144.31454,16110889862.863766,30000000000000.0,110,Antminer S19 Pro,3250,0.094444497591793,0.03222712168456214,20.631488288462556,1.0016222563365824,7.366670812159854,-295.1181233413648,250000.0
1775952000000,2285.4701387600003,2026-04-12 00:00:00,ethereum,275866964719.991,11696324641.23899,30000000000000.0,110,Antminer S19 Pro,3250,0.0935621546299736,0.019488104491879203,4.05144013882954,1.0330795083679016,7.29784806113794,-292.10972324976785,250000.0
1776038400000,2192.1608453362987,2026-04-13 00:00:00,ethereum,264544626755.8191,14967971355.94253,30000000000000.0,140,Antminer S19 XP,3010,0.08604205868548177,0.013056771641980406,20.49462917140447,1.2694197987383593,6.215678319439203,-306.72108895435866,380000.0
1776124800000,2371.8632958349403,2026-04-14 00:00:00,ethereum,286322430134.9875,23820082860.198566,30000000000000.0,234,Antminer S21 Pro,3540,0.11910979614781791,0.020807017564012837,0.31749150972705564,2.277647168367874,10.11956828071861,-443.5909667038554,500000.0
1776211200000,2323.217827319875,2026-04-15 00:00:00,ethereum,280391279509.0663,24070653200.686302,30000000000000.0,110,Antminer S19 Pro,3250,0.058069149218735266,0.018111798591535767,12.282730957667535,1.0516162832303533,4.529393639061351,-208.4999873415966,250000.0
1776297600000,2359.683410161545,2026-04-16 00:00:00,ethereum,284827964173.4559,17326838284.48319,30000000000000.0,126,Whatsminer M50,3276,0.06059746774139233,0.035281357064816644,18.466621906117364,1.2020917025178413,4.764415303699231,-223.53637470210836,280000.0
1776384000000,2348.7047080527386,2026-04-17 00:00:00,ethereum,283412286692.5497,20472335141.626884,30000000000000.0,110,Antminer S19 Pro,3250,0.03710454626519,0.019400437527554295,22.435092419826802,1.0617577568639787,2.8941546086848198,-159.1385722212919,250000.0
1776470400000,2421.00695362286,2026-04-18 00:00:00,ethereum,292201557219.6431,25049986905.615837,30000000000000.0,140,Antminer S19 XP,3010,0.06985183228893636,0.03366797415328022,21.82085126895569,1.3726603510533695,5.046096364552763,-268.5364137383151,380000.0
1776556800000,2350.9360042357484,2026-04-19 00:00:00,ethereum,283736558086.4004,13349871162.941334,30000000000000.0,140,Antminer S19 XP,3010,0.05349436736113632,0.036756164344322044,19.67099686914348,1.3286718231473842,3.8644330981684876,-234.40617158396643,380000.0
1776643200000,2264.8143990219965,2026-04-20 00:00:00,ethereum,273471912491.04132,16902057633.758123,30000000000000.0,140,Antminer S19 XP,3010,0.060904803195987976,0.023014522587295885,21.316592391871296,1.2982591888254447,4.399762982878171,-251.3784471549151,380000.0
1776729600000,2315.024147296644,2026-04-21 00:00:00,ethereum,279392380110.18536,23156669964.6911,30000000000000.0,234,Antminer S21 Pro,3540,0.10511146112300648,0.03729829431563176,4.781272460089836,2.1856255951840775,8.930269737010631,-410.67265758812994,500000.0
1776816000000,2327.5116327297133,2026-04-22 00:00:00,ethereum,280906616299.54285,17130568289.747871,30000000000000.0,110,Antminer S19 Pro,3250,0.11419360621747461,0.021319541618895786,6.82042309708149,1.050118007739631,8.90710128496302,-339.8761649833683,250000.0
1776902400000,2377.9343971512685,2026-04-23 00:00:00,ethereum,287037182366.73193,20905574032.85398,30000000000000.0,234,Antminer S21 Pro,3540,0.04671597648046671,0.038922352494703244,6.935244598105404,2.2412321669439588,3.968989361780452,-260.1660491784281,500000.0
1776988800000,2330.8275816492055,2026-04-24 00:00:00,ethereum,281372763547.7247,19629913368.43663,30000000000000.0,234,Antminer S21 Pro,3540,0.06352580383981192,0.012678685735767189,9.04929434404077,2.2568212505921625,5.3971522942304215,-302.5432646424811,500000.0
1777075200000,2315.512435446713,2026-04-25 00:00:00,ethereum,279460269416.0835,13635648616.699389,30000000000000.0,140,Antminer S19 XP,3010,0.11357675059038547,0.030610577995097282,9.439696089244528,1.3170009057121332,8.204784462649446,-364.96684004145277,380000.0
1777161600000,2319.1503239938397,2026-04-26 00:00:00,ethereum,279895755954.1626,6121295053.320906,32361956979333.9,140,Antminer S19 XP,3010,0.03556276146203004,0.02481442121370786,13.069327791712212,1.23010824140316,2.56905388801705,-198.50170273175002,380000.0
1777248000000,2369.743028837697,2026-04-27 00:00:00,ethereum,286067495300.5766,11012462134.513592,30000000000000.0,234,Antminer S21 Pro,3540,0.038312447530024066,0.021629464163669412,3.8371143207945932,2.273699785615335,3.255025542150845,-237.77310602939863,500000.0
1777334400000,2299.7704586966606,2026-04-28 00:00:00,ethereum,277513443377.6996,12150745861.189976,41605239618086.086,110,Antminer S19 Pro,3250,0.04465118902856064,0.028981356362458025,16.589919930863744,0.7423190666102008,3.48279274422773,-186.38087699519252,250000.0
1777420800000,2288.0449269490086,2026-04-29 00:00:00,ethereum,276138338870.7167,12066840793.75513,30000000000000.0,126,Whatsminer M50,3276,0.08356915507141872,0.031115712749029936,4.021596943308156,1.1706299998471714,6.570541248335226,-278.66400412130827,280000.0
1777507200000,2253.4583579638706,2026-04-30 00:00:00,ethereum,272009746069.51898,19379367781.632473,30000000000000.0,234,Antminer S21 Pro,3540,0.04354250439053977,0.010130898089509273,7.447403570509141,2.1875390107211437,3.699371173020259,-253.68829820230678,500000.0
1777593600000,2255.980291785015,2026-05-01 00:00:00,ethereum,272335661344.34506,11369388536.740932,30000000000000.0,110,Antminer S19 Pro,3250,0.11712687433056601,0.015008592662415962,12.080283134547697,1.0244082615272438,9.135896197784149,-347.5113047543738,250000.0
1777680000000,2294.6636890449554,2026-05-02 00:00:00,ethereum,276769010103.0854,12312967150.130577,30133560538417.305,140,Antminer S19 XP,3010,0.07020430745326683,0.03139138151902956,19.114573476563457,1.2983113575924894,5.0715591704239955,-271.5307677182785,380000.0
1777766400000,2316.3293345288466,2026-05-03 00:00:00,ethereum,279471189560.5661,6497751064.097067,30000000000000.0,140,Antminer S19 XP,3010,0.07513661643151497,0.029991562407346194,17.747261597729455,1.3183068197256937,5.427869171012641,-281.6202038719417,380000.0
1777852800000,2324.133330261142,2026-05-04 00:00:00,ethereum,280472981497.3088,9355399348.19334,30000000000000.0,110,Antminer S19 Pro,3250,0.052199275422486584,0.038981425153860313,15.492824553852534,1.0296702141836171,4.071543482953953,-195.42286472977676,250000.0
1777939200000,2345.9956663961593,2026-05-05 00:00:00,ethereum,283101054323.2373,23880953186.743664,32320433115715.03,126,Whatsminer M50,3276,0.07238642271912601,0.03283113370752349,3.738558253924084,1.1121331472657099,5.691310099868564,-254.04197524475228,280000.0
1778025600000,2361.0857066652707,2026-05-06 00:00:00,ethereum,284952981344.09186,16430576394.726986,30000000000000.0,140,Antminer S19 XP,3010,0.08957222693733104,0.03852318123194014,13.129088294773865,1.3319602046836676,6.4706976739527935,-312.4954574114071,380000.0
1778112000000,2350.4781193929102,2026-05-07 00:00:00,ethereum,283646020806.41174,21825138299.97193,30000000000000.0,140,Antminer S19 XP,3010,0.09760594232586385,0.031076215046044207,2.0987160431972507,1.336246280197976,7.051053273620404,-329.7775431360062,380000.0
1778198400000,2291.184888890017,2026-05-08 00:00:00,ethereum,276516619989.3092,22081476649.42533,30000000000000.0,140,Antminer S19 XP,3010,0.09784812744389217,0.018941566259183293,9.056716243119618,1.3188508738374267,7.068548726546769,-330.82426891461364,380000.0
1778284800000,2306.8311830289026,2026-05-09 00:00:00,ethereum,278346024281.21814,18394366323.260735,30000000000000.0,110,Antminer S19 Pro,3250,0.08201020014246795,0.013160947667525694,9.92439672695902,1.0494638176475328,6.3967956111125,-264.5866204706157,250000.0
1778371200000,2326.4573018792307,2026-05-10 00:00:00,ethereum,280783646742.2664,11017131520.707546,36955750754143.22,234,Antminer S21 Pro,3540,0.11139237974944714,0.03345471590034807,0.9554745466980918,1.7901318476229877,9.46389658351303,-438.5462754100347,500000.0
1778457600000,2368.837665726271,2026-05-11 00:00:00,ethereum,285963726467.4334,17501460235.16661,31788859033675.87,140,Antminer S19 XP,3010,0.10356670625754984,0.029324476644277477,6.575714387279324,1.2731992445369238,7.4816588600454,-344.58712179858765,380000.0
1778544000000,2339.603401986634,2026-05-12 00:00:00,ethereum,282369663646.8243,15115287938.074223,30000000000000.0,234,Antminer S21 Pro,3540,0.09813433032287629,0.011445580371798887,22.935587214395746,2.2681476764578816,8.33749270423157,-390.413684166544,500000.0
1778630400000,2274.643164858102,2026-05-13 00:00:00,ethereum,274512686207.31485,14692651356.32512,30000000000000.0,126,Whatsminer M50,3276,0.03500449695124146,0.02080151397702935,22.887182587912548,1.1761621481133344,2.752193568294408,-163.94760927209884,280000.0
1778716800000,2257.6171092097293,2026-05-14 00:00:00,ethereum,272478138096.27826,13975758933.83422,30000000000000.0,140,Antminer S19 XP,3010,0.03061901659976844,0.03870399446452858,8.455849302060944,1.2733509156298508,2.211917759167272,-186.49033863945596,380000.0
1778803200000,2281.4964960855596,2026-05-15 00:00:00,ethereum,275345080771.5522,16314146159.781778,30000000000000.0,140,Antminer S19 XP,3010,0.04912025494759256,0.025012034371306037,1.0344026147597774,1.3051479358260478,3.5484472174140866,-225.6323117809745,380000.0
1778889600000,2223.5888907434723,2026-05-16 00:00:00,ethereum,268396651061.30658,16912505585.208876,30000000000000.0,126,Whatsminer M50,3276,0.0897171234522107,0.022981874080591137,4.298278543876357,1.14720308317953,7.053919114306614,-293.8681476004792,280000.0
1778976000000,2179.876738047661,2026-05-17 00:00:00,ethereum,263107467414.07,11230210593.107407,30000000000000.0,140,Antminer S19 XP,3010,0.06700777399942912,0.02373098815477882,9.413227042404962,1.2486540234357582,4.840641593718759,-266.0929604418233,380000.0
1779062400000,2128.0002275811294,2026-05-18 00:00:00,ethereum,256819394719.64435,9287604931.97313,30115373327696.1,234,Antminer S21 Pro,3540,0.06621656333693805,0.01626648172015491,22.746712751261516,2.045081612210439,5.625759221106257,-315.7536616002079,500000.0
1779148800000,2128.491500875394,2026-05-19 00:00:00,ethereum,256878631052.22052,17747081554.3689,30000000000000.0,110,Antminer S19 Pro,3250,0.10961281994066523,0.021061215125943857,3.388777524892438,0.9605783292310766,8.549799955371888,-331.843315450891,250000.0
1779235200000,2111.7475988138285,2026-05-20 00:00:00,ethereum,254883636590.25598,10684756632.328907,34915418927087.55,234,Antminer S21 Pro,3540,0.11060065633186549,0.0210943976796153,18.324380248037095,1.7418683249885145,9.396631761955293,-437.9762364423367,500000.0
1779321600000,2127.2938085253463,2026-05-21 00:00:00,ethereum,256733858594.53214,11880070016.234482,30000000000000.0,110,Antminer S19 Pro,3250,0.11182577376482271,0.011570650605624172,2.60838094499261,0.969345140634141,8.722410353656171,-336.7586230573276,250000.0
1779408000000,2131.694272748801,2026-05-22 00:00:00,ethereum,257402121517.96973,13232124105.785456,30000000000000.0,110,Antminer S19 Pro,3250,0.05824902688635245,0.03302702885553755,23.550181857390644,0.9502646685795052,4.543424097135492,-211.96144952334626,250000.0
1779494400000,2064.3781409811045,2026-05-23 00:00:00,ethereum,249169080012.44092,13157867768.68006,31746027983874.34,234,Antminer S21 Pro,3540,0.09219502314653355,0.02249513295711637,9.158795978619239,1.8701159811245431,7.832889166529491,-387.2165288954818,500000.0
1779580800000,2115.708147579567,2026-05-24 00:00:00,ethereum,255408951155.47876,15881194900.795416,30000000000000.0,234,Antminer S21 Pro,3540,0.05444698631469327,0.0346653966044927,18.605628933577343,2.002913224211164,4.62581595729634,-287.0204153258887,500000.0
1779667200000,2098.138643929662,2026-05-25 00:00:00,ethereum,253223759462.88235,10016986051.91297,30000000000000.0,234,Antminer S21 Pro,3540,0.04715488497670048,0.03551044003359686,8.222185987467164,1.9845416366645448,4.006279027620473,-268.9854550620112,500000.0
1779753600000,2111.2088364861415,2026-05-26 00:00:00,ethereum,254705706468.91397,9520275612.667746,33935248443022.047,234,Antminer S21 Pro,3540,0.04661692116126323,0.01635982164095974,15.06405305181141,1.8003882826293534,3.9605736218609247,-273.1388935102805,500000.0
1779840000000,2070.833946428856,2026-05-27 00:00:00,ethereum,249887411816.00323,14289357242.495832,30000000000000.0,126,Whatsminer M50,3276,0.06078968587772346,0.029720604465103856,4.6083860337608815,1.0610241611052993,4.779528262450129,-228.22178970701154,280000.0
1779926400000,2022.5062490754037,2026-05-28 00:00:00,ethereum,244028506668.3107,13266188767.021996,30000000000000.0,140,Antminer S19 XP,3010,0.06869618578018395,0.024168454124889452,3.504504463127101,1.1579915897303386,4.9626124607604885,-272.47195946423784,380000.0
1780012800000,2007.5624108851769,2026-05-29 00:00:00,ethereum,242251731321.9799,16829611058.685492,30000000000000.0,110,Antminer S19 Pro,3250,0.10478542539495615,0.03640470213764455,22.513539349635153,0.8918032619642228,8.17326318080658,-322.61046423193744,250000.0
1780099200000,2012.230102947315,2026-05-30 00:00:00,ethereum,242817771057.2567,13389782791.04652,30000000000000.0,234,Antminer S21 Pro,3540,0.04079019841254409,0.016472220375293625,22.023534669706404,1.9408535846730626,3.465535257129746,-254.07378350703385,500000.0
1780185600000,2019.175626778262,2026-05-31 00:00:00,ethereum,243678354050.8948,6649283564.115899,31917246993898.613,234,Antminer S21 Pro,3540,0.09614332626554048,0.030334396009301327,21.299254565109177,1.8047639915711533,8.16833699952032,-399.24052357180835,500000.0
1780272000000,2003.971930485462,2026-06-01 00:00:00,ethereum,241848544615.5136,7997871254.165891,30000000000000.0,234,Antminer S21 Pro,3540,0.07783094227703748,0.028232563667581676,15.010402803998243,1.909776202062698,6.612516855857105,-349.4155529471655,500000.0
1780358400000,2003.3651516762716,2026-06-02 00:00:00,ethereum,241630774740.1433,17853069879.427395,30276802328655.594,126,Whatsminer M50,3276,0.05591508084083932,0.018859044327154982,19.398437069190678,1.0284565727932249,4.39626731603015,-217.70098896377442,280000.0
1780444800000,1856.053796035668,2026-06-03 00:00:00,ethereum,223998330354.8286,23020084375.75209,30000000000000.0,234,Antminer S21 Pro,3540,0.0743537626079542,0.014098027109535179,1.656886485872998,1.7945385683005943,6.317095671171789,-344.0100464194692,500000.0
1780531200000,1811.3503544806065,2026-06-04 00:00:00,ethereum,218603067989.72678,22903130202.65802,32958241270610.71,234,Antminer S21 Pro,3540,0.056994786279932035,0.029549192814318295,8.0349370053763,1.5691400718997937,4.842277042343026,-306.5274424466303,500000.0
1780617600000,1769.1790948329233,2026-06-05 00:00:00,ethereum,213353942238.62924,26321504052.23819,30000000000000.0,234,Antminer S21 Pro,3540,0.08364737597144753,0.03215792374396992,7.528874994171749,1.679209177137994,7.106681062534183,-371.15748989521904,500000.0
1780704000000,1580.6197586525523,2026-06-06 00:00:00,ethereum,190674884167.2772,39419487821.76727,30000000000000.0,140,Antminer S19 XP,3010,0.06904595305697198,0.0194688203129005,15.255487726862718,0.909346698457976,4.987879648835655,-280.68932184466377,380000.0
1780790400000,1568.766143257666,2026-06-07 00:00:00,ethereum,189332154992.4709,17844096160.95486,30000000000000.0,126,Whatsminer M50,3276,0.044796497617099085,0.029344978120669413,8.542986563295372,0.8040930394137764,3.522079828646798,-198.2062703436573,280000.0
1780876800000,1687.0442636989208,2026-06-08 00:00:00,ethereum,203483035194.4283,16509959473.19324,30000000000000.0,234,Antminer S21 Pro,3540,0.0404924767100127,0.0218539272283451,3.5641627594483394,1.6182987339318609,3.4402408212826794,-262.99159595385794,500000.0
